0.000000e+00	-1.811979e-02	1.972411e-06	9.184379e-06	-4.578689e-07	7.686402e-06	2.399315e-06	5.684871e-07	
2.000000e-03	-1.805522e-02	7.782937e-07	8.672509e-06	3.190663e-07	7.627720e-06	2.086959e-07	3.022261e-07	
4.000000e-03	-1.798189e-02	5.872910e-06	8.180340e-06	1.063519e-06	7.451798e-06	-1.337272e-06	4.926927e-06	
6.000000e-03	-1.794145e-02	1.614795e-06	7.710611e-06	1.782986e-06	7.204339e-06	-2.205364e-06	-6.824926e-08	
8.000000e-03	-1.794280e-02	-3.634909e-06	7.257639e-06	2.452800e-06	6.845810e-06	-2.808038e-06	-3.751570e-06	
1.000000e-02	-1.796502e-02	1.199523e-05	6.821911e-06	3.075044e-06	6.408442e-06	-3.124703e-06	1.049030e-05	
1.200000e-02	-1.803324e-02	8.846560e-06	6.417250e-06	3.701713e-06	6.041775e-06	-2.635794e-06	3.303039e-06	
1.400000e-02	-1.810118e-02	8.775983e-06	6.048159e-06	4.343115e-06	5.769650e-06	-1.595752e-06	1.073198e-06	
1.600000e-02	-1.816220e-02	-7.188806e-06	5.701356e-06	4.941700e-06	5.444690e-06	-9.614835e-07	-1.252374e-05	
1.800000e-02	-1.816787e-02	-7.870174e-06	5.356226e-06	5.420603e-06	4.894053e-06	-1.452453e-06	-7.407431e-06	
2.000000e-02	-1.812017e-02	2.063015e-06	5.008987e-06	5.777060e-06	4.153469e-06	-2.546326e-06	4.547413e-06	
2.200000e-02	-1.806055e-02	-4.423286e-06	4.668374e-06	6.056526e-06	3.372501e-06	-3.348107e-06	-1.513576e-06	
2.400000e-02	-1.801440e-02	-2.677226e-05	4.319282e-06	6.210217e-06	2.447636e-06	-4.407889e-06	-1.704668e-05	
2.600000e-02	-1.794679e-02	-4.746527e-06	3.945361e-06	6.192366e-06	1.298596e-06	-5.983355e-06	9.709581e-06	
2.800000e-02	-1.794381e-02	-7.564802e-06	3.560743e-06	6.078594e-06	1.550292e-07	-6.841858e-06	5.310752e-06	
3.000000e-02	-1.798035e-02	-7.333149e-06	3.177237e-06	5.926733e-06	-8.322828e-07	-6.555776e-06	4.472194e-06	
3.200000e-02	-1.802468e-02	1.306511e-05	2.806707e-06	5.787515e-06	-1.555281e-06	-5.096602e-06	1.892120e-05	
3.400000e-02	-1.807969e-02	2.570533e-05	2.481894e-06	5.782719e-06	-1.752260e-06	-1.817496e-06	1.935349e-05	
3.600000e-02	-1.814301e-02	8.059262e-06	2.217551e-06	5.949599e-06	-1.413439e-06	2.510866e-06	-5.736702e-06	
3.800000e-02	-1.815796e-02	-1.618277e-07	1.991345e-06	6.180525e-06	-8.907346e-07	5.733145e-06	-1.260757e-05	
4.000000e-02	-1.811950e-02	2.855350e-06	1.782263e-06	6.386445e-06	-4.401204e-07	6.935407e-06	-6.631227e-06	
4.200000e-02	-1.805762e-02	3.278676e-07	1.586763e-06	6.555526e-06	-8.937550e-08	6.670432e-06	-6.629608e-06	
4.400000e-02	-1.800391e-02	-1.444707e-05	1.394138e-06	6.651112e-06	7.895007e-08	5.161063e-06	-1.526651e-05	
4.600000e-02	-1.796545e-02	-2.236636e-05	1.180268e-06	6.592069e-06	-1.116099e-07	2.201068e-06	-1.338571e-05	
4.800000e-02	-1.796136e-02	-2.520055e-05	9.267351e-07	6.330742e-06	-7.252528e-07	-1.787321e-06	-6.896984e-06	
5.000000e-02	-1.799069e-02	-1.966206e-05	6.319697e-07	5.890550e-06	-1.638288e-06	-5.658838e-06	4.090093e-06	
5.200000e-02	-1.804228e-02	-8.210426e-06	3.115310e-07	5.357389e-06	-2.589819e-06	-8.081352e-06	1.460993e-05	
5.400000e-02	-1.811065e-02	-9.194250e-06	-1.529215e-08	4.820557e-06	-3.349673e-06	-8.418905e-06	9.635520e-06	
5.600000e-02	-1.817917e-02	-3.077167e-05	-3.546397e-07	4.262698e-06	-3.985481e-06	-7.715602e-06	-1.012429e-05	
5.800000e-02	-1.818100e-02	-2.418291e-05	-7.277243e-07	3.612733e-06	-4.688251e-06	-7.285716e-06	9.705636e-07	
6.000000e-02	-1.813695e-02	-1.430174e-05	-1.130418e-06	2.904394e-06	-5.364252e-06	-6.715019e-06	9.894859e-06	
6.200000e-02	-1.807825e-02	-1.908040e-05	-1.546550e-06	2.212416e-06	-5.834198e-06	-5.337672e-06	2.806466e-06	
6.400000e-02	-1.801511e-02	-2.423194e-05	-1.977127e-06	1.537399e-06	-6.129287e-06	-3.677510e-06	-1.952076e-06	
6.600000e-02	-1.795877e-02	-1.533744e-05	-2.423882e-06	8.769998e-07	-6.285449e-06	-2.105721e-06	6.226224e-06	
6.800000e-02	-1.795569e-02	-2.079694e-05	-2.880236e-06	2.600429e-07	-6.258639e-06	-4.887630e-07	-6.570369e-07	
7.000000e-02	-1.798997e-02	-2.116540e-05	-3.345878e-06	-3.122454e-07	-6.080637e-06	9.420291e-07	-7.260371e-07	
7.200000e-02	-1.804421e-02	-1.228526e-05	-3.817398e-06	-8.276696e-07	-5.752991e-06	2.194126e-06	6.395098e-06	
7.400000e-02	-1.810209e-02	-2.144948e-06	-4.276450e-06	-1.220478e-06	-5.147209e-06	3.877640e-06	1.082676e-05	
7.600000e-02	-1.815720e-02	-9.795443e-06	-4.709654e-06	-1.453297e-06	-4.225552e-06	5.985213e-06	-1.399380e-06	
7.800000e-02	-1.816191e-02	-5.597419e-06	-5.118312e-06	-1.549999e-06	-3.108096e-06	7.796494e-06	6.520340e-07	
8.000000e-02	-1.812368e-02	-7.978273e-07	-5.499730e-06	-1.517661e-06	-1.856962e-06	9.117606e-06	2.243946e-06	
8.200000e-02	-1.807099e-02	-1.085363e-05	-5.852567e-06	-1.368679e-06	-5.380698e-07	9.841304e-06	-8.445083e-06	
8.400000e-02	-1.800656e-02	-1.446078e-05	-6.189458e-06	-1.167062e-06	6.670997e-07	9.419276e-06	-8.840481e-06	
8.600000e-02	-1.794309e-02	8.741146e-07	-6.511859e-06	-9.271030e-07	1.728313e-06	8.220332e-06	6.414655e-06	
8.800000e-02	-1.793107e-02	2.796715e-06	-6.802298e-06	-5.909840e-07	2.799115e-06	7.343861e-06	4.384897e-06	
9.000000e-02	-1.795862e-02	7.270686e-06	-7.047837e-06	-1.263450e-07	3.949189e-06	7.116086e-06	4.658273e-06	
9.200000e-02	-1.803300e-02	-4.819237e-06	-7.251700e-06	4.333675e-07	5.077288e-06	6.937812e-06	-8.381708e-06	
9.400000e-02	-1.810926e-02	-1.194206e-05	-7.432610e-06	1.000432e-06	5.965862e-06	5.871912e-06	-1.129827e-05	
9.600000e-02	-1.817508e-02	-2.800625e-05	-7.617561e-06	1.467842e-06	6.386153e-06	3.278494e-06	-1.859649e-05	
9.800000e-02	-1.818705e-02	-2.870519e-05	-7.830186e-06	1.756234e-06	6.216794e-06	-7.234789e-07	-9.043953e-06	
1.000000e-01	-1.816003e-02	-3.349860e-05	-8.081642e-06	1.845002e-06	5.504790e-06	-5.252301e-06	-5.564255e-06	
1.020000e-01	-1.811301e-02	-4.888469e-05	-8.384305e-06	1.713592e-06	4.295885e-06	-9.732436e-06	-1.101163e-05	
1.040000e-01	-1.806661e-02	-7.122652e-05	-8.769240e-06	1.276550e-06	2.474857e-06	-1.454383e-05	-1.830700e-05	
1.060000e-01	-1.800535e-02	-5.946803e-05	-9.259324e-06	4.931592e-07	5.806771e-08	-1.937917e-05	5.558530e-06	
1.080000e-01	-1.800406e-02	-6.974817e-05	-9.851700e-06	-5.726314e-07	-2.680322e-06	-2.292013e-05	2.073461e-06	
1.100000e-01	-1.804084e-02	-7.512904e-05	-1.054655e-05	-1.874038e-06	-5.547939e-06	-2.475363e-05	3.547821e-06	
1.120000e-01	-1.809878e-02	-7.079323e-05	-1.134534e-05	-3.373016e-06	-8.403925e-06	-2.494908e-05	1.145688e-05	
1.140000e-01	-1.816417e-02	-6.676234e-05	-1.223453e-05	-4.978718e-06	-1.100249e-05	-2.317758e-05	1.458867e-05	
1.160000e-01	-1.822302e-02	-7.493736e-05	-1.320316e-05	-6.621028e-06	-1.319075e-05	-1.972379e-05	5.456188e-06	
1.180000e-01	-1.823239e-02	-7.146913e-05	-1.424882e-05	-8.270593e-06	-1.494528e-05	-1.541230e-05	8.402186e-06	
1.200000e-01	-1.819840e-02	-6.751771e-05	-1.536201e-05	-9.875496e-06	-1.619779e-05	-1.059037e-05	9.564856e-06	
1.220000e-01	-1.814229e-02	-7.254002e-05	-1.653153e-05	-1.138466e-05	-1.689916e-05	-5.542722e-06	2.311073e-06	
1.240000e-01	-1.808075e-02	-7.951452e-05	-1.775861e-05	-1.280123e-05	-1.714693e-05	-1.063909e-06	-3.698475e-06	
1.260000e-01	-1.802425e-02	-7.296692e-05	-1.904389e-05	-1.412646e-05	-1.702478e-05	2.466272e-06	3.539094e-06	
1.280000e-01	-1.800367e-02	-6.495172e-05	-2.037163e-05	-1.530122e-05	-1.645995e-05	5.594998e-06	8.516156e-06	
1.300000e-01	-1.803300e-02	-6.431557e-05	-2.172151e-05	-1.625862e-05	-1.537550e-05	8.768483e-06	4.838867e-06	
1.320000e-01	-1.807858e-02	-4.879909e-05	-2.307359e-05	-1.694405e-05	-1.374031e-05	1.210651e-05	1.353373e-05	
1.340000e-01	-1.813234e-02	-3.378674e-05	-2.439595e-05	-1.726804e-05	-1.144678e-05	1.604400e-05	1.674277e-05	
1.360000e-01	-1.820321e-02	-5.333529e-05	-2.567157e-05	-1.721188e-05	-8.581061e-06	1.999597e-05	-9.699414e-06	
1.380000e-01	-1.822605e-02	-6.110164e-05	-2.691995e-05	-1.689928e-05	-5.567956e-06	2.207898e-05	-1.511750e-05	
1.400000e-01	-1.817816e-02	-4.104783e-05	-2.814909e-05	-1.639699e-05	-2.628062e-06	2.206232e-05	4.686326e-06	
1.420000e-01	-1.812498e-02	-4.796851e-05	-2.934180e-05	-1.567078e-05	3.019508e-07	2.117828e-05	-4.864345e-06	
1.440000e-01	-1.808983e-02	-8.083554e-05	-3.051393e-05	-1.481630e-05	2.962282e-06	1.884152e-05	-2.979226e-05	
1.460000e-01	-1.801665e-02	-5.833566e-05	-3.169462e-05	-1.396728e-05	5.044689e-06	1.448914e-05	1.285989e-06	
1.480000e-01	-1.799781e-02	-5.435406e-05	-3.287058e-05	-1.308143e-05	6.726228e-06	9.974861e-06	5.205507e-06	
1.500000e-01	-1.802565e-02	-5.482596e-05	-3.402097e-05	-1.209425e-05	8.218511e-06	6.646772e-06	3.516255e-06	
1.520000e-01	-1.807065e-02	-4.073347e-05	-3.513428e-05	-1.098560e-05	9.597092e-06	4.673847e-06	1.328346e-05	
1.540000e-01	-1.812493e-02	-2.690093e-05	-3.618503e-05	-9.686871e-06	1.104718e-05	4.533584e-06	1.733670e-05	
1.560000e-01	-1.818460e-02	-3.466029e-05	-3.715419e-05	-8.164609e-06	1.264078e-05	5.909313e-06	1.252879e-06	
1.580000e-01	-1.821307e-02	-4.639044e-05	-3.805319e-05	-6.505377e-06	1.414523e-05	7.134906e-06	-1.136668e-05	
1.600000e-01	-1.818600e-02	-4.429016e-05	-3.890240e-05	-4.818995e-06	1.530740e-05	7.016638e-06	-6.918081e-06	
1.620000e-01	-1.813436e-02	-4.990333e-05	-3.971119e-05	-3.159876e-06	1.605175e-05	5.632060e-06	-9.441585e-06	
1.640000e-01	-1.808815e-02	-7.075799e-05	-4.049864e-05	-1.611239e-06	1.624859e-05	2.863857e-06	-2.153939e-05	
1.660000e-01	-1.804146e-02	-7.532537e-05	-4.129594e-05	-2.893867e-07	1.571258e-05	-1.550777e-06	-1.376997e-05	
1.680000e-01	-1.802848e-02	-7.857780e-05	-4.212074e-05	7.574278e-07	1.445958e-05	-6.825015e-06	-6.668706e-06	
1.700000e-01	-1.805762e-02	-8.254681e-05	-4.297831e-05	1.536111e-06	1.264442e-05	-1.180185e-05	-2.306287e-06	
1.720000e-01	-1.810330e-02	-7.135369e-05	-4.386432e-05	2.091056e-06	1.049459e-05	-1.544304e-05	1.211924e-05	
1.740000e-01	-1.815354e-02	-5.494814e-05	-4.475341e-05	2.541238e-06	8.387065e-06	-1.650033e-05	2.322593e-05	
1.760000e-01	-1.821465e-02	-6.421431e-05	-4.562202e-05	2.984202e-06	6.587006e-06	-1.480345e-05	7.502131e-06	
1.780000e-01	-1.822778e-02	-5.949497e-05	-4.646785e-05	3.425287e-06	5.088456e-06	-1.159964e-05	8.144793e-06	
1.800000e-01	-1.819489e-02	-4.985743e-05	-4.728441e-05	3.884767e-06	3.916878e-06	-7.639477e-06	1.137972e-05	
1.820000e-01	-1.814734e-02	-5.733926e-05	-4.806167e-05	4.393377e-06	3.113757e-06	-3.347436e-06	-1.096385e-06	
1.840000e-01	-1.809902e-02	-7.406945e-05	-4.881386e-05	4.886644e-06	2.475946e-06	-6.150120e-08	-1.537721e-05	
1.860000e-01	-1.803449e-02	-6.028292e-05	-4.955744e-05	5.300603e-06	1.828589e-06	1.558245e-06	1.318313e-06	
1.880000e-01	-1.802526e-02	-6.825114e-05	-5.028943e-05	5.652963e-06	1.221567e-06	2.209313e-06	-5.685099e-06	
1.900000e-01	-1.805829e-02	-7.761677e-05	-5.101585e-05	5.926061e-06	6.096537e-07	2.015738e-06	-1.023186e-05	
1.920000e-01	-1.809594e-02	-6.017995e-05	-5.174098e-05	6.111944e-06	-2.264003e-08	1.250218e-06	8.759744e-06	
1.940000e-01	-1.814032e-02	-3.958186e-05	-5.243500e-05	6.331568e-06	-3.738625e-07	1.541168e-06	2.135038e-05	
1.960000e-01	-1.820100e-02	-4.920742e-05	-5.306848e-05	6.688234e-06	-2.341326e-07	3.508032e-06	3.221569e-06	
1.980000e-01	-1.821773e-02	-4.753817e-05	-5.364219e-05	7.157545e-06	2.574182e-07	5.914623e-06	8.697232e-07	
2.000000e-01	-1.819321e-02	-4.442262e-05	-5.416076e-05	7.702853e-06	9.485868e-07	7.860562e-06	4.997374e-07	
2.020000e-01	-1.814989e-02	-5.373733e-05	-5.462757e-05	8.296332e-06	1.729671e-06	8.976802e-06	-9.289703e-06	
2.040000e-01	-1.810532e-02	-7.229575e-05	-5.506581e-05	8.839492e-06	2.334339e-06	8.378980e-06	-2.107707e-05	
2.060000e-01	-1.804142e-02	-5.847619e-05	-5.549626e-05	9.256367e-06	2.593651e-06	6.008805e-06	-8.579192e-07	
2.080000e-01	-1.802704e-02	-6.233413e-05	-5.591524e-05	9.573567e-06	2.619005e-06	3.166377e-06	-2.429184e-06	
