0.000000e+00	-1.677833e-02	1.412643e-05	3.492705e-06	1.556184e-06	-4.522228e-06	-6.824338e-07	6.353321e-07	
2.000000e-03	-1.677583e-02	3.358272e-06	3.765073e-06	1.195462e-06	-4.286069e-06	1.685759e-06	-9.654192e-06	
4.000000e-03	-1.681703e-02	2.102156e-06	4.023560e-06	8.194959e-07	-4.086906e-06	2.682024e-06	-7.335037e-06	
6.000000e-03	-1.688627e-02	1.036794e-05	4.265430e-06	4.236431e-07	-3.938008e-06	2.689326e-06	2.133499e-06	
8.000000e-03	-1.698854e-02	-5.950492e-06	4.490597e-06	1.395157e-08	-3.823477e-06	2.162873e-06	-1.136867e-05	
1.000000e-02	-1.705999e-02	-1.526941e-05	4.679112e-06	-4.782967e-07	-3.911694e-06	6.147373e-07	-1.266761e-05	
1.200000e-02	-1.704671e-02	1.150318e-05	4.828039e-06	-1.048470e-06	-4.164191e-06	-1.312462e-06	1.561334e-05	
1.400000e-02	-1.700383e-02	1.375801e-05	4.968078e-06	-1.566348e-06	-4.239212e-06	-1.829765e-06	1.170125e-05	
1.600000e-02	-1.695012e-02	-1.053118e-05	5.103763e-06	-2.017068e-06	-4.129563e-06	-1.327996e-06	-1.222091e-05	
1.800000e-02	-1.685122e-02	2.454301e-06	5.214729e-06	-2.481243e-06	-4.064425e-06	-1.193111e-06	3.638081e-06	
2.000000e-02	-1.678400e-02	7.832259e-06	5.306707e-06	-2.931334e-06	-3.973884e-06	-1.000125e-06	6.716289e-06	
2.200000e-02	-1.679482e-02	-1.614444e-05	5.380633e-06	-3.361477e-06	-3.851329e-06	-7.461910e-07	-1.469943e-05	
2.400000e-02	-1.683641e-02	-1.692187e-05	5.411125e-06	-3.864935e-06	-3.933480e-06	-1.517278e-06	-7.869283e-06	
2.600000e-02	-1.690276e-02	-4.870275e-06	5.392870e-06	-4.447070e-06	-4.204554e-06	-2.858148e-06	6.838305e-06	
2.800000e-02	-1.699536e-02	-1.114568e-05	5.339654e-06	-5.040535e-06	-4.471152e-06	-3.643939e-06	6.772763e-07	
3.000000e-02	-1.705999e-02	-1.398119e-05	5.251973e-06	-5.636386e-06	-4.711409e-06	-3.927350e-06	-3.806488e-07	
3.200000e-02	-1.705426e-02	4.782288e-06	5.136563e-06	-6.203561e-06	-4.853044e-06	-3.556240e-06	1.557704e-05	
3.400000e-02	-1.700945e-02	8.707855e-06	5.019159e-06	-6.644515e-06	-4.673154e-06	-1.795038e-06	1.184713e-05	
3.600000e-02	-1.693983e-02	-2.116577e-07	4.910976e-06	-6.929985e-06	-4.152288e-06	8.703503e-07	-1.496460e-06	
